"lon","lat","codigo","tipo","area","anno"
-72.5451693959999,-3.11823348649995,"ACR_AA","acr",0.179812246669,"2002"
-72.6861160097791,-3.11851824471799,"ACR_AA","acr",9.11210595839,"2020"
-72.7113412370829,-3.12064381975031,"ACR_AA","acr",0.0899278015197,"2018"
-71.8779851450829,-3.11848960975045,"ACR_AA","acr",0.0898037151931,"2011"
-72.6948022828129,-3.12094274738656,"ACR_AA","acr",3.82312731568,"2020"
-72.6920894295365,-3.12273668648482,"ACR_AA","acr",0.200836550705,"2020"
-71.9162605967495,-3.12131325858372,"ACR_AA","acr",0.0898104388477,"2021"
-71.8429265,-3.12231393749996,"ACR_AA","acr",0.179595538921,"2011"
-72.8154662097503,-3.1281891474162,"ACR_AA","acr",0.08994076879,"2016"
-72.8151958435,-3.12845979549996,"ACR_AA","acr",0.0899405822633,"2016"
-72.5585002786957,-3.12770457549401,"ACR_AA","acr",1.43852739909,"2016"
-72.6644682801159,-3.1329530316199,"ACR_AA","acr",0.549096249803,"2021"
-72.8181504998739,-3.13483951280618,"ACR_AA","acr",0.539646449618,"2016"
-72.3351915763047,-3.13335465154258,"ACR_AA","acr",1.0785201333,"2016"
-72.6702901967744,-3.13386543031216,"ACR_AA","acr",54.3190924364,"2020"
-72.7528439438325,-3.14161635233408,"ACR_AA","acr",0.0899331919908,"2023"
-72.5076179297493,-3.14214194202787,"ACR_AA","acr",0.269703489213,"2013"
-71.7318008403333,-3.1445532263333,"ACR_AA","acr",0.0898767602786,"2015"
-72.3065628188335,-3.15756808600002,"ACR_AA","acr",0.359489497953,"2014"
-72.7665648799999,-3.15981664899995,"ACR_AA","acr",0.0899346581232,"2014"
-71.7743381441676,-3.15963540716568,"ACR_AA","acr",0.0897859060085,"2002"
-71.7773018495,-3.16018662099995,"ACR_AA","acr",0.0897861907562,"2001"
-71.7773010124999,-3.16045759999994,"ACR_AA","acr",0.0897861679359,"2002"
-71.7750095811657,-3.16045044675058,"ACR_AA","acr",0.179572009356,"2001"
-71.7759522737505,-3.16072437141619,"ACR_AA","acr",0.0897863135405,"2001"
-71.774065214,-3.16071847799995,"ACR_AA","acr",0.0897858166957,"2002"
-71.7767601775,-3.16099787499996,"ACR_AA","acr",0.0897861224313,"2002"
-72.7004513402504,-3.1656379014162,"ACR_AA","acr",0.0899263814989,"2014"
-72.304714434292,-3.16833991908296,"ACR_AA","acr",0.179744109547,"2014"
-72.728903234,-3.17098928649994,"ACR_AA","acr",0.359720302932,"2016"
-72.7328883240079,-3.17287708504276,"ACR_AA","acr",0.629513899658,"2016"
-72.7108205105,-3.17379679349996,"ACR_AA","acr",0.179855703617,"2014"
-72.7110403639716,-3.17605723580621,"ACR_AA","acr",0.269783816535,"2014"
-72.8005210109171,-3.17860302774959,"ACR_AA","acr",0.0899388836373,"2014"
-72.7024896015274,-3.17929247880597,"ACR_AA","acr",0.269780014923,"2014"
-72.296585367,-3.18282294799996,"ACR_AA","acr",0.0898707570663,"2013"
-72.2825603400829,-3.1827858927504,"ACR_AA","acr",0.0898689401258,"2018"
-71.8108002608794,-3.1960312299785,"ACR_AA","acr",0.808130369039,"2016"
-72.526094037,-3.19967157899995,"ACR_AA","acr",0.0899034674143,"2001"
-72.6822971226674,-3.20058063816579,"ACR_AA","acr",0.0899242682505,"2011"
-72.5262276195,-3.20021421849995,"ACR_AA","acr",0.179807837318,"2001"
-72.3440127107495,-3.19975623008372,"ACR_AA","acr",0.0898781117484,"2014"
-72.6878823869466,-3.20040347618687,"ACR_AA","acr",0.899248963201,"2016"
-72.5262714962225,-3.20066625455515,"ACR_AA","acr",0.269710813561,"2011"
-72.5255518995,-3.20075489549995,"ACR_AA","acr",0.269710458765,"2001"
-72.343472555,-3.20002594299996,"ACR_AA","acr",0.449389451637,"2013"
-72.3434718562504,-3.20029706041618,"ACR_AA","acr",0.08987773406,"2014"
-72.3418527867504,-3.2005639619162,"ACR_AA","acr",0.0898777129964,"2014"
-72.3415827087909,-3.20069881791801,"ACR_AA","acr",0.179755235961,"2013"
-72.3405037965,-3.20069600599997,"ACR_AA","acr",0.179754738752,"2014"
-72.3411770675,-3.20110443849995,"ACR_AA","acr",0.359510334582,"2014"
-72.339692862917,-3.20137168724953,"ACR_AA","acr",0.0898773125247,"2013"
-72.343198633,-3.20165194399996,"ACR_AA","acr",0.089877786266,"2013"
-72.3397470885362,-3.20126338116039,"ACR_AA","acr",0.898772885044,"2014"
-72.3423880482495,-3.2021920700837,"ACR_AA","acr",0.0898775739796,"2013"
-72.3438036598018,-3.20237650420155,"ACR_AA","acr",1.07853501397,"2014"
-72.3431930392504,-3.2038208819162,"ACR_AA","acr",0.0898777680118,"2013"
-72.3429226099999,-3.20409129599996,"ACR_AA","acr",0.0898779119365,"2013"
-72.3426528804999,-3.20409059249997,"ACR_AA","acr",0.0898775796482,"2014"
-72.3421134217495,-3.20408918558371,"ACR_AA","acr",0.0898777459496,"2014"
-72.3415739635,-3.20408777849994,"ACR_AA","acr",0.0898775798982,"2014"
-72.3411248817227,-3.20390586127715,"ACR_AA","acr",0.269632453918,"2013"
-72.3407647764999,-3.20408566749995,"ACR_AA","acr",0.0898775800596,"2014"
-72.3411686699152,-3.20435783979237,"ACR_AA","acr",0.179755114909,"2014"
-72.6899760612496,-3.2052082851256,"ACR_AA","acr",0.53955171068,"2016"
-72.5193368168325,-3.20507830633411,"ACR_AA","acr",0.0899026787206,"2014"
-72.4923583905,-3.20582571849995,"ACR_AA","acr",0.0898989705269,"2011"
-72.4920879675,-3.20609620349995,"ACR_AA","acr",0.08989894739,"2011"
-72.7006290035,-3.20713072649994,"ACR_AA","acr",0.269779757399,"2016"
-72.4920866458325,-3.20663850183412,"ACR_AA","acr",0.0898992333789,"2011"
-72.6921302145552,-3.20711150075035,"ACR_AA","acr",0.539552563138,"2016"
-72.5055731729999,-3.20734950949995,"ACR_AA","acr",0.179801658527,"2014"
-72.4311151042504,-3.20919790691619,"ACR_AA","acr",0.0898905655897,"2014"
-72.457673692,-3.2096854943333,"ACR_AA","acr",0.000862923108166,"2009"
-72.4443315687495,-3.20977346908373,"ACR_AA","acr",0.0898921732335,"2001"
